АЗС_CODE,ДАТА,HOUR,КОЛИЧЕСТВО
Z313,23.06.24,22,3433.1
Z313,23.06.24,23,3064.91
Z313,23.06.24,24,1853.73
Z313,23.07.23,1,2122.57
Z313,23.07.23,2,1189.16
Z313,23.07.23,3,938.27
Z313,23.07.23,4,451.82
Z313,23.07.23,5,378.78
Z313,23.07.23,6,412.06
Z313,23.07.23,7,262.46
Z313,23.07.23,8,893.18
Z313,23.07.23,9,1026.35
Z313,23.07.23,10,1604.75
Z313,23.07.23,11,2372.46
Z313,23.07.23,12,2703.22
Z313,23.07.23,13,2796.42
Z313,23.07.23,14,2786.97
Z313,23.07.23,15,2952.84
Z313,23.07.23,16,3005.5
Z313,23.07.23,17,2920.3
Z313,23.07.23,18,3289.18
Z313,23.07.23,19,3486.54
Z313,23.07.23,20,3028.82
Z313,23.07.23,21,2744.46
Z313,23.07.23,22,3111.91
Z313,23.07.23,23,3412.45
Z313,23.07.23,24,2039.19
Z313,23.07.24,1,2357.14
Z313,23.07.24,2,1235.77
Z313,23.07.24,3,629.57
Z313,23.07.24,4,390.61
Z313,23.07.24,5,460.85
Z313,23.07.24,6,691.9
Z313,23.07.24,7,623.92
Z313,23.07.24,8,1716.08
Z313,23.07.24,9,2501.26
Z313,23.07.24,10,2417.62
Z313,23.07.24,11,3270.18
Z313,23.07.24,12,3531.53
Z313,23.07.24,13,3034.27
Z313,23.07.24,14,3424.7
Z313,23.07.24,15,3312.07
Z313,23.07.24,16,3466.73
Z313,23.07.24,17,3080.55
Z313,23.07.24,18,3520.09
Z313,23.07.24,19,3643.19
Z313,23.07.24,20,3761.92
Z313,23.07.24,21,3313.26
Z313,23.07.24,22,4011.99
Z313,23.07.24,23,3707.9
Z313,23.07.24,24,2787.48
Z313,23.08.23,1,1964.38
Z313,23.08.23,2,1373.6
Z313,23.08.23,3,512.74
Z313,23.08.23,4,179.43
Z313,23.08.23,5,164.55
Z313,23.08.23,6,208.6
Z313,23.08.23,7,527.79
Z313,23.08.23,8,1557.97
Z313,23.08.23,9,2262.58
Z313,23.08.23,10,2836.34
Z313,23.08.23,11,2563.12
Z313,23.08.23,12,2856.5
Z313,23.08.23,13,1720.81
Z313,23.08.23,14,3096.83
Z313,23.08.23,15,3373.19
Z313,23.08.23,16,2508.23
Z313,23.08.23,17,1886.24
Z313,23.08.23,18,3664.34
Z313,23.08.23,19,3237.26
Z313,23.08.23,20,3253.05
Z313,23.08.23,21,3621.72
Z313,23.08.23,22,3069.39
Z313,23.08.23,23,3629.83
Z313,23.08.23,24,2409.73
Z313,23.09.22,1,1109.85
Z313,23.09.22,2,576.67
Z313,23.09.22,3,401.6
Z313,23.09.22,4,268.6
Z313,23.09.22,5,125.54
Z313,23.09.22,6,243.93
Z313,23.09.22,7,753.14
Z313,23.09.22,8,1708.56
Z313,23.09.22,9,2191.66
Z313,23.09.22,10,2309.67
Z313,23.09.22,11,2567.34
Z313,23.09.22,12,2894.55
Z313,23.09.22,13,2212.08
Z313,23.09.22,14,2393.48
Z313,23.09.22,15,2640.26
Z313,23.09.22,16,2203.74
Z313,23.09.22,17,2652.07
Z313,23.09.22,18,2744.05
Z313,23.09.22,19,3699.62
Z313,23.09.22,20,3369.08
Z313,23.09.22,21,3167.96
Z313,23.09.22,22,2748.36
Z313,23.09.22,23,1894.34
Z313,23.09.22,24,1251.44
Z313,23.09.23,1,1958.92
Z313,23.09.23,2,1626.14
Z313,23.09.23,3,1033.33
Z313,23.09.23,4,685.17
Z313,23.09.23,5,356.31
Z313,23.09.23,6,332.44
Z313,23.09.23,7,852.16
Z313,23.09.23,8,1222.14
Z313,23.09.23,9,2302.2
Z313,23.09.23,10,2985
Z313,23.09.23,11,2983.94
Z313,23.09.23,12,2346.04
Z313,23.09.23,13,2534.89
Z313,23.09.23,14,3462.39
Z313,23.09.23,15,3485.44
Z313,23.09.23,16,3499.3
Z313,23.09.23,17,3355.06
Z313,23.09.23,18,3154.21
Z313,23.09.23,19,3806.53
Z313,23.09.23,20,3113.42
Z313,23.09.23,21,3209.22
Z313,23.09.23,22,3376.83
Z313,23.09.23,23,3754.56
Z313,23.09.23,24,2228.08
Z313,23.10.22,1,1754.04
Z313,23.10.22,2,1068.85
Z313,23.10.22,3,523.01
Z313,23.10.22,4,559.61
Z313,23.10.22,5,366.79
Z313,23.10.22,6,486.63
Z313,23.10.22,7,361.96
Z313,23.10.22,8,683.67
Z313,23.10.22,9,877.46
Z313,23.10.22,10,1671.51
Z313,23.10.22,11,2902.42
Z313,23.10.22,12,3239.69
Z313,23.10.22,13,3413.75
Z313,23.10.22,14,3419.15
Z313,23.10.22,15,4072.82
Z313,23.10.22,16,3604.65
Z313,23.10.22,17,2988.24
Z313,23.10.22,18,3369.47
Z313,23.10.22,19,3661.41
Z313,23.10.22,20,3365.69
Z313,23.10.22,21,2867.4
Z313,23.10.22,22,2952.1
Z313,23.10.22,23,2125.69
Z313,23.10.22,24,1435.83
Z313,23.10.23,1,1690.6
Z313,23.10.23,2,866.26
Z313,23.10.23,3,585.47
Z313,23.10.23,4,311.97
Z313,23.10.23,5,279.41
Z313,23.10.23,6,258.04
Z313,23.10.23,7,883.58
Z313,23.10.23,8,2232.54
Z313,23.10.23,9,3334
Z313,23.10.23,10,3644.82
Z313,23.10.23,11,3218.49
Z313,23.10.23,12,2258.57
Z313,23.10.23,13,3826.2
Z313,23.10.23,14,3324.28
Z313,23.10.23,15,3061.33
Z313,23.10.23,16,3266.9
Z313,23.10.23,17,3900.89
Z313,23.10.23,18,3754.76
Z313,23.10.23,19,3757.7
Z313,23.10.23,20,3418.25
Z313,23.10.23,21,3575.09
Z313,23.10.23,22,3551.8
Z313,23.10.23,23,3533.01
Z313,23.10.23,24,2108.3
Z313,23.11.22,1,2041.52
Z313,23.11.22,2,519.7
Z313,23.11.22,3,177.24
Z313,23.11.22,4,173.51
Z313,23.11.22,5,189.4
Z313,23.11.22,6,214.74
Z313,23.11.22,7,669.63
Z313,23.11.22,8,1799.54
Z313,23.11.22,9,3455.67
Z313,23.11.22,10,3233.49
Z313,23.11.22,11,3218.21
Z313,23.11.22,12,3288.63
Z313,23.11.22,13,3489.91
Z313,23.11.22,14,3444.02
Z313,23.11.22,15,3239.25
Z313,23.11.22,16,3121.35
Z313,23.11.22,17,3085.07
Z313,23.11.22,18,3486.87
Z313,23.11.22,19,3466.34
Z313,23.11.22,20,3160.37
Z313,23.11.22,21,3097.73
Z313,23.11.22,22,3121.4
Z313,23.11.22,23,3370.59
Z313,23.11.22,24,2108.51
Z313,23.11.23,1,1385.94
Z313,23.11.23,2,856.26
Z313,23.11.23,3,452.61
Z313,23.11.23,4,315.47
Z313,23.11.23,5,148.72
Z313,23.11.23,6,244.31
Z313,23.11.23,7,828.81
Z313,23.11.23,8,1933.47
Z313,23.11.23,9,3356.43
Z313,23.11.23,10,3552.6
Z313,23.11.23,11,3104.34
Z313,23.11.23,12,3347.4
Z313,23.11.23,13,2980.05
Z313,23.11.23,14,3599.53
Z313,23.11.23,15,2972.81
Z313,23.11.23,16,3412.93
Z313,23.11.23,17,2831.54
Z313,23.11.23,18,3496.84
Z313,23.11.23,19,3701.18
Z313,23.11.23,20,3249.6
Z313,23.11.23,21,2849.9
Z313,23.11.23,22,3195.48
Z313,23.11.23,23,3187.28
Z313,23.11.23,24,2552.16
Z313,23.12.22,1,2689.17
Z313,23.12.22,2,1455.11
Z313,23.12.22,3,1248.45
Z313,23.12.22,4,585.11
Z313,23.12.22,5,407.08
Z313,23.12.22,6,519.96
Z313,23.12.22,7,470.66
Z313,23.12.22,8,1616.33
Z313,23.12.22,9,3383.45
Z313,23.12.22,10,3281.25
Z313,23.12.22,11,3682.47
Z313,23.12.22,12,3641.62
Z313,23.12.22,13,3240.48
Z313,23.12.22,14,3350.55
Z313,23.12.22,15,3167.53
Z313,23.12.22,16,3030.91
Z313,23.12.22,17,3300.41
Z313,23.12.22,18,2955.72
Z313,23.12.22,19,3430.91
Z313,23.12.22,20,3128.41
Z313,23.12.22,21,3535.76
Z313,23.12.22,22,3759.4
Z313,23.12.22,23,3858.34
Z313,23.12.22,24,2221.69
Z313,23.12.23,1,3004.51
Z313,23.12.23,2,2198.5
Z313,23.12.23,3,1755.63
Z313,23.12.23,4,1249.29
Z313,23.12.23,5,863.9
Z313,23.12.23,6,966.74
Z313,23.12.23,7,810.27
Z313,23.12.23,8,1158.9
Z313,23.12.23,9,1781.82
Z313,23.12.23,10,2899.62
Z313,23.12.23,11,3326.66
Z313,23.12.23,12,4218.07
Z313,23.12.23,13,3692.86
Z313,23.12.23,14,3464.95
Z313,23.12.23,15,4079.83
Z313,23.12.23,16,3623.77
Z313,23.12.23,17,3881.68
Z313,23.12.23,18,3645.42
Z313,23.12.23,19,3738.96
Z313,23.12.23,20,3804.22
Z313,23.12.23,21,2884.39
Z313,23.12.23,22,3328.14
Z313,23.12.23,23,3532.47
Z313,23.12.23,24,3006.3
Z313,24.01.22,1,1475.33
Z313,24.01.22,2,516.7
Z313,24.01.22,3,337.24
Z313,24.01.22,4,228.02
Z313,24.01.22,5,151.74
Z313,24.01.22,6,46.34
Z313,24.01.22,7,316.59
Z313,24.01.22,8,1226.36
Z313,24.01.22,9,2008.21
Z313,24.01.22,10,2726.32
Z313,24.01.22,11,2650.04
Z313,24.01.22,12,3304.19
Z313,24.01.22,13,2941.27
Z313,24.01.22,14,2733.94
Z313,24.01.22,15,3157.37
Z313,24.01.22,16,3149.05
Z313,24.01.22,17,3385.5
Z313,24.01.22,18,3283.98
Z313,24.01.22,19,2950.13
Z313,24.01.22,20,2933.32
Z313,24.01.22,21,2750.16
Z313,24.01.22,22,2401.87
Z313,24.01.22,23,2050.81
Z313,24.01.22,24,1373.01
Z313,24.01.23,1,1509.68
Z313,24.01.23,2,578.63
Z313,24.01.23,3,396.2
Z313,24.01.23,4,224.9
Z313,24.01.23,5,164.23
Z313,24.01.23,6,461.73
Z313,24.01.23,7,368.76
Z313,24.01.23,8,1942.81
Z313,24.01.23,9,2920.31
Z313,24.01.23,10,3466.26
Z313,24.01.23,11,2999.77
Z313,24.01.23,12,2825.9
Z313,24.01.23,13,3147.89
Z313,24.01.23,14,3495.63
Z313,24.01.23,15,3298.41
Z313,24.01.23,16,3542.15
Z313,24.01.23,17,3469.4
Z313,24.01.23,18,3903.17
Z313,24.01.23,19,3794.17
Z313,24.01.23,20,3976.51
Z313,24.01.23,21,3645.78
Z313,24.01.23,22,3610.62
Z313,24.01.23,23,3000.58
Z313,24.01.23,24,1746.41
Z313,24.01.24,1,2148.42
Z313,24.01.24,2,1525.35
Z313,24.01.24,3,427.75
Z313,24.01.24,4,772.18
Z313,24.01.24,5,375.33
Z313,24.01.24,6,332.5
Z313,24.01.24,7,1475.45
Z313,24.01.24,8,1909.28
Z313,24.01.24,9,3694.9
Z313,24.01.24,10,3716.09
Z313,24.01.24,11,3453.79
Z313,24.01.24,12,2953.11
Z313,24.01.24,13,3943.46
Z313,24.01.24,14,2899.84
Z313,24.01.24,15,2674.09
Z313,24.01.24,16,3343.9
Z313,24.01.24,17,3199.19
Z313,24.01.24,18,3419.03
Z313,24.01.24,19,3246.39
Z313,24.01.24,20,3567.87
Z313,24.01.24,21,3331.52
Z313,24.01.24,22,3477.04
Z313,24.01.24,23,3126.74
Z313,24.01.24,24,2234.03
Z313,24.02.22,1,1832.52
Z313,24.02.22,2,834.26
Z313,24.02.22,3,404.38
Z313,24.02.22,4,266.68
Z313,24.02.22,5,243.82
Z313,24.02.22,6,239.06
Z313,24.02.22,7,308.57
Z313,24.02.22,8,1226.15
Z313,24.02.22,9,2974.46
Z313,24.02.22,10,3375.91
Z313,24.02.22,11,3401.87
Z313,24.02.22,12,1171.59
Z313,24.02.22,13,3416.19
Z313,24.02.22,14,2809.35
Z313,24.02.22,15,3120.2
Z313,24.02.22,16,2740.19
Z313,24.02.22,17,2717.8
Z313,24.02.22,18,2326.12
Z313,24.02.22,19,2890.56
Z313,24.02.22,20,3134.17
Z313,24.02.22,21,2915.82
Z313,24.02.22,22,2656.27
Z313,24.02.22,23,2717.1
Z313,24.02.22,24,1041.98
Z313,24.02.23,1,2480.24
Z313,24.02.23,2,855.3
Z313,24.02.23,3,484.85
Z313,24.02.23,4,266.91
Z313,24.02.23,5,419.28
Z313,24.02.23,6,508.01
Z313,24.02.23,7,478.13
Z313,24.02.23,8,1749.45
Z313,24.02.23,9,2918.45
Z313,24.02.23,10,3716.55
Z313,24.02.23,11,3047.49
Z313,24.02.23,12,3584.58
Z313,24.02.23,13,3718.04
Z313,24.02.23,14,3501.8
Z313,24.02.23,15,3515.51
Z313,24.02.23,16,3330.84
Z313,24.02.23,17,3287.57
Z313,24.02.23,18,3367.94
Z313,24.02.23,19,3720.99
Z313,24.02.23,20,3992.95
Z313,24.02.23,21,3011.53
Z313,24.02.23,22,3469.77
Z313,24.02.23,23,3234.36
Z313,24.02.23,24,2118.58
Z313,24.02.24,1,3203.3
Z313,24.02.24,2,2050.6
Z313,24.02.24,3,1314.96
Z313,24.02.24,4,1396.94
Z313,24.02.24,5,905.45
Z313,24.02.24,6,496.86
Z313,24.02.24,7,616.06
Z313,24.02.24,8,1552.55
Z313,24.02.24,9,2447.71
Z313,24.02.24,10,3816.52
Z313,24.02.24,11,3657
Z313,24.02.24,12,3627.39
Z313,24.02.24,13,3557.55
Z313,24.02.24,14,3762.07
Z313,24.02.24,15,3547.58
Z313,24.02.24,16,3934.33
Z313,24.02.24,17,4212.22
Z313,24.02.24,18,3854.68
Z313,24.02.24,19,3790.32
Z313,24.02.24,20,4058.26
Z313,24.02.24,21,3317.88
Z313,24.02.24,22,3339.78
Z313,24.02.24,23,3439.04
Z313,24.02.24,24,2477.27
Z313,24.03.22,1,1378.76
Z313,24.03.22,2,325.14
Z313,24.03.22,3,183.99
Z313,24.03.22,4,157.95
Z313,24.03.22,5,160.87
Z313,24.03.22,6,121.31
Z313,24.03.22,7,186.12
Z313,24.03.22,8,1085.31
Z313,24.03.22,9,2196.9
Z313,24.03.22,10,2452.5
Z313,24.03.22,11,2623.43
Z313,24.03.22,12,2260.85
Z313,24.03.22,13,2366.96
Z313,24.03.22,14,2345.6
Z313,24.03.22,15,2435.53
Z313,24.03.22,16,2580.62
Z313,24.03.22,17,2867.47
Z313,24.03.22,18,2354.56
Z313,24.03.22,19,2552.18
Z313,24.03.22,20,2643.54
Z313,24.03.22,21,2523.85
Z313,24.03.22,22,2437.38
Z313,24.03.22,23,2280.57
Z313,24.03.22,24,1116.04
Z313,24.03.23,1,1367.23
Z313,24.03.23,2,732.33
Z313,24.03.23,3,418.76
Z313,24.03.23,4,255.05
Z313,24.03.23,5,101.13
Z313,24.03.23,6,237.98
Z313,24.03.23,7,652.38
Z313,24.03.23,8,1251.73
Z313,24.03.23,9,2108.27
Z313,24.03.23,10,2810.6
Z313,24.03.23,11,2780.95
Z313,24.03.23,12,2476.75
Z313,24.03.23,13,3025.87
Z313,24.03.23,14,2718.95
Z313,24.03.23,15,2725.78
Z313,24.03.23,16,3159.54
Z313,24.03.23,17,3127.56
Z313,24.03.23,18,2877.23
Z313,24.03.23,19,3226.56
Z313,24.03.23,20,2675.71
Z313,24.03.23,21,2942.44
Z313,24.03.23,22,2399.42
Z313,24.03.23,23,2357.04
Z313,24.03.23,24,1474.16
Z313,24.03.24,1,2393.77
Z313,24.03.24,2,1156.37
Z313,24.03.24,3,793.46
Z313,24.03.24,4,433.23
Z313,24.03.24,5,322.18
Z313,24.03.24,6,295.94
Z313,24.03.24,7,400.6
Z313,24.03.24,8,747.25
Z313,24.03.24,9,1557.48
Z313,24.03.24,10,1969.59
Z313,24.03.24,11,2301.92
Z313,24.03.24,12,2484.06
Z313,24.03.24,13,2934.69
Z313,24.03.24,14,3415.53
Z313,24.03.24,15,3246.35
Z313,24.03.24,16,3148.08
Z313,24.03.24,17,3134.58
Z313,24.03.24,18,3256.63
Z313,24.03.24,19,2524.68
Z313,24.03.24,20,2618.17
Z313,24.03.24,21,2611.89
Z313,24.03.24,22,3303.98
Z313,24.03.24,23,3301.65
Z313,24.03.24,24,2322.46
Z313,24.04.22,1,2642.82
Z313,24.04.22,2,758.77
Z313,24.04.22,3,590.48
Z313,24.04.22,4,492.39
Z313,24.04.22,5,128.46
Z313,24.04.22,6,177.23
Z313,24.04.22,7,126.79
Z313,24.04.22,8,634.55
Z313,24.04.22,9,920.09
Z313,24.04.22,10,1852.36
Z313,24.04.22,11,2431.89
Z313,24.04.22,12,2965.5
Z313,24.04.22,13,2484.39
Z313,24.04.22,14,3118.85
Z313,24.04.22,15,3726.33
Z313,24.04.22,16,2992.27
Z313,24.04.22,17,3548.93
Z313,24.04.22,18,3403.47
Z313,24.04.22,19,3187.33
Z313,24.04.22,20,3218.97
Z313,24.04.22,21,1778.67
Z313,24.04.22,22,2113.68
Z313,24.04.22,23,2419.5
Z313,24.04.22,24,1500.71
Z313,24.04.23,1,1734.66
Z313,24.04.23,2,670.55
Z313,24.04.23,3,468.99
Z313,24.04.23,4,216.7
Z313,24.04.23,5,167.48
Z313,24.04.23,6,411.13
Z313,24.04.23,7,693.85
Z313,24.04.23,8,2358.05
Z313,24.04.23,9,2467.43
Z313,24.04.23,10,3220.14
Z313,24.04.23,11,3328.6
Z313,24.04.23,12,2148.23
Z313,24.04.23,13,2994.31
Z313,24.04.23,14,3563.44
Z313,24.04.23,15,3714.13
Z313,24.04.23,16,2902.34
Z313,24.04.23,17,2535.16
Z313,24.04.23,18,3105.1
Z313,24.04.23,19,3284.84
Z313,24.04.23,20,3527.18
Z313,24.04.23,21,3079.46
Z313,24.04.23,22,2985.51
Z313,24.04.23,23,2329.01
Z313,24.04.23,24,1463.99
Z313,24.04.24,1,1757
Z313,24.04.24,2,999.74
Z313,24.04.24,3,578.21
Z313,24.04.24,4,377.04
Z313,24.04.24,5,205.54
Z313,24.04.24,6,474.96
Z313,24.04.24,7,795.76
Z313,24.04.24,8,2305.92
Z313,24.04.24,9,3480.4
Z313,24.04.24,10,3327.47
Z313,24.04.24,11,3341.93
Z313,24.04.24,12,3354.28
Z313,24.04.24,13,3476.75
Z313,24.04.24,14,3002.9
Z313,24.04.24,15,3348.63
Z313,24.04.24,16,2976.58
Z313,24.04.24,17,2839.97
Z313,24.04.24,18,3578.14
Z313,24.04.24,19,2990.87
Z313,24.04.24,20,3186.67
Z313,24.04.24,21,3260.06
Z313,24.04.24,22,3695.2
Z313,24.04.24,23,3021.84
Z313,24.04.24,24,2320.99
Z313,24.05.22,1,1213.69
Z313,24.05.22,2,607.85
Z313,24.05.22,3,292.4
Z313,24.05.22,4,35.56
Z313,24.05.22,5,82.15
Z313,24.05.22,6,407.83
Z313,24.05.22,7,629.18
Z313,24.05.22,8,2423.82
Z313,24.05.22,9,2458.5
Z313,24.05.22,10,2989.67
Z313,24.05.22,11,2509.52
Z313,24.05.22,12,2394.25
Z313,24.05.22,13,3003.84
Z313,24.05.22,14,3037.78
Z313,24.05.22,15,2975.7
Z313,24.05.22,16,3396.87
Z313,24.05.22,17,2656.22
Z313,24.05.22,18,3237.59
Z313,24.05.22,19,2601.62
Z313,24.05.22,20,3181.68
Z313,24.05.22,21,2871.23
Z313,24.05.22,22,2924.41
Z313,24.05.22,23,2564.05
Z313,24.05.22,24,1728.23
Z313,24.05.23,1,1618.27
Z313,24.05.23,2,696.2
Z313,24.05.23,3,234.83
Z313,24.05.23,4,180.18
Z313,24.05.23,5,106.76
Z313,24.05.23,6,249.19
Z313,24.05.23,7,667.46
Z313,24.05.23,8,1833.53
Z313,24.05.23,9,3010.74
Z313,24.05.23,10,2916.18
Z313,24.05.23,11,2445.74
Z313,24.05.23,12,2972.63
Z313,24.05.23,13,2565.35
Z313,24.05.23,14,3517.76
Z313,24.05.23,15,2848.82
Z313,24.05.23,16,2731.29
Z313,24.05.23,17,2750.34
Z313,24.05.23,18,2726.07
Z313,24.05.23,19,2582.33
Z313,24.05.23,20,3464.76
Z313,24.05.23,21,2650.02
Z313,24.05.23,22,2888.99
Z313,24.05.23,23,2813.53
Z313,24.05.23,24,1924.51
Z313,24.05.24,1,2325.06
Z313,24.05.24,2,901.15
Z313,24.05.24,3,641.49
Z313,24.05.24,4,236.18
Z313,24.05.24,5,311.2
Z313,24.05.24,6,427.37
Z313,24.05.24,7,680.61
Z313,24.05.24,8,1719.08
Z313,24.05.24,9,2912.02
Z313,24.05.24,10,3720.31
Z313,24.05.24,11,3910.2
Z313,24.05.24,12,3476.11
Z313,24.05.24,13,3241.4
Z313,24.05.24,14,3489.47
Z313,24.05.24,15,3520.56
Z313,24.05.24,16,3434.27
Z313,24.05.24,17,3640.31
Z313,24.05.24,18,3929.67
Z313,24.05.24,19,3143.11
Z313,24.05.24,20,3194.36
Z313,24.05.24,21,3404.47
Z313,24.05.24,22,3350.83
Z313,24.05.24,23,3400.2
Z313,24.05.24,24,1768.97
Z313,24.06.23,1,2293.54
Z313,24.06.23,2,1150.97
Z313,24.06.23,3,916.07
Z313,24.06.23,4,416
Z313,24.06.23,5,476.72
Z313,24.06.23,6,237.74
Z313,24.06.23,7,359.01
Z313,24.06.23,8,1869.3
Z313,24.06.23,9,1945.97
Z313,24.06.23,10,2639.92
Z313,24.06.23,11,2996.55
Z313,24.06.23,12,2675.93
Z313,24.06.23,13,3705.66
Z313,24.06.23,14,3242.13
Z313,24.06.23,15,2909.71
Z313,24.06.23,16,3424.77
Z313,24.06.23,17,3205.77
Z313,24.06.23,18,3649.79
Z313,24.06.23,19,3289.93
Z313,24.06.23,20,2787.64
Z313,24.06.23,21,2577.26
Z313,24.06.23,22,3256.35
Z313,24.06.23,23,2528.82
Z313,24.06.23,24,1542.97
Z313,24.06.24,1,2398.85
Z313,24.06.24,2,972.22
Z313,24.06.24,3,844.64
Z313,24.06.24,4,362.07
Z313,24.06.24,5,408.11
Z313,24.06.24,6,488.4
Z313,24.06.24,7,905.04
Z313,24.06.24,8,2091.9
Z313,24.06.24,9,2399.56
Z313,24.06.24,10,3223.17
Z313,24.06.24,11,3290.77
Z313,24.06.24,12,3476.39
Z313,24.06.24,13,3012.37
Z313,24.06.24,14,3370.14
Z313,24.06.24,15,2597.43
Z313,24.06.24,16,3464.73
Z313,24.06.24,17,3450.65
Z313,24.06.24,18,3403.15
Z313,24.06.24,19,3531.92
Z313,24.06.24,20,3642.39
Z313,24.06.24,21,3043.23
Z313,24.06.24,22,3479.64
Z313,24.06.24,23,3717.77
Z313,24.06.24,24,2148.08
Z313,24.07.23,1,1804.51
Z313,24.07.23,2,870.67
Z313,24.07.23,3,835.35
Z313,24.07.23,4,373.2
Z313,24.07.23,5,371.94
Z313,24.07.23,6,320.83
Z313,24.07.23,7,668.12
Z313,24.07.23,8,1297.61
Z313,24.07.23,9,2114.59
Z313,24.07.23,10,2690.7
Z313,24.07.23,11,2789.28
Z313,24.07.23,12,2812.89
Z313,24.07.23,13,2719.87
Z313,24.07.23,14,3435.31
Z313,24.07.23,15,3250.28
Z313,24.07.23,16,2859.66
Z313,24.07.23,17,3274.83
Z313,24.07.23,18,3261.4
Z313,24.07.23,19,3687.52
Z313,24.07.23,20,3525.24
Z313,24.07.23,21,2891.68
Z313,24.07.23,22,2616.76
Z313,24.07.23,23,2645.85
Z313,24.07.23,24,2021.32
Z313,24.07.24,1,1898.56
Z313,24.07.24,2,1190.61
Z313,24.07.24,3,863.09
Z313,24.07.24,4,358.58
Z313,24.07.24,5,170.84
Z313,24.07.24,6,391.17
Z313,24.07.24,7,508.14
Z313,24.07.24,8,1867.68
Z313,24.07.24,9,2309.26
Z313,24.07.24,10,3454.4
Z313,24.07.24,11,3667.76
Z313,24.07.24,12,3554.38
Z313,24.07.24,13,3624.33
Z313,24.07.24,14,3597.95
Z313,24.07.24,15,4060.41
Z313,24.07.24,16,3917.57
Z313,24.07.24,17,3920.76
Z313,24.07.24,18,4044.21
Z313,24.07.24,19,3718.46
Z313,24.07.24,20,3900.2
Z313,24.07.24,21,3714.43
Z313,24.07.24,22,4091.32
Z313,24.07.24,23,4135.63
Z313,24.07.24,24,3020.53
Z313,24.08.23,1,2070.67
Z313,24.08.23,2,975.69
Z313,24.08.23,3,793.25
Z313,24.08.23,4,219.6
Z313,24.08.23,5,210.57
Z313,24.08.23,6,299.83
Z313,24.08.23,7,453.09
Z313,24.08.23,8,1344.86
Z313,24.08.23,9,2391.52
Z313,24.08.23,10,2562.77
Z313,24.08.23,11,3108.18
Z313,24.08.23,12,2807.06
Z313,24.08.23,13,3709.54
Z313,24.08.23,14,3072.38
Z313,24.08.23,15,3017.12
Z313,24.08.23,16,3735.98
Z313,24.08.23,17,2467.48
Z313,24.08.23,18,3013.93
Z313,24.08.23,19,3363.07
Z313,24.08.23,20,3176.62
Z313,24.08.23,21,3003.79
Z313,24.08.23,22,3129.46
Z313,24.08.23,23,3012.3
Z313,24.08.23,24,2463.21
Z313,24.09.22,1,1272.78
Z313,24.09.22,2,674.99
Z313,24.09.22,3,485.7
Z313,24.09.22,4,326.51
Z313,24.09.22,5,173.02
Z313,24.09.22,6,131.7
Z313,24.09.22,7,496.79
Z313,24.09.22,8,1276.95
Z313,24.09.22,9,1801.51
Z313,24.09.22,10,3036.96
Z313,24.09.22,11,2676.83
Z313,24.09.22,12,2293.17
Z313,24.09.22,13,3244.17
Z313,24.09.22,14,3084.96
Z313,24.09.22,15,3143.37
Z313,24.09.22,16,2590.86
Z313,24.09.22,17,2469.41
Z313,24.09.22,18,1933.84
Z313,24.09.22,19,2469.13
Z313,24.09.22,20,1944.45
Z313,24.09.22,21,2145.77
Z313,24.09.22,22,1820.23
Z313,24.09.22,23,1598.07
Z313,24.09.22,24,1223.78
Z313,24.09.23,1,1872.63
Z313,24.09.23,2,1239.92
Z313,24.09.23,3,1028.55
Z313,24.09.23,4,488.89
Z313,24.09.23,5,344.34
Z313,24.09.23,6,428.97
Z313,24.09.23,7,404.81
Z313,24.09.23,8,1230.99
Z313,24.09.23,9,1608.96
Z313,24.09.23,10,2430.73
Z313,24.09.23,11,3155.58
Z313,24.09.23,12,3122.26
Z313,24.09.23,13,3423.28
Z313,24.09.23,14,3319.36
Z313,24.09.23,15,3453.58
Z313,24.09.23,16,3077.83
Z313,24.09.23,17,3516.6
Z313,24.09.23,18,3152.2
Z313,24.09.23,19,3570.47
Z313,24.09.23,20,3540.19
Z313,24.09.23,21,2579.07
Z313,24.09.23,22,3031.47
Z313,24.09.23,23,2442.59
Z313,24.09.23,24,2299.42
Z313,24.10.22,1,1138.2
Z313,24.10.22,2,841.41
Z313,24.10.22,3,438.8
Z313,24.10.22,4,431.85
Z313,24.10.22,5,188.71
Z313,24.10.22,6,261.7
Z313,24.10.22,7,233.79
Z313,24.10.22,8,629.26
Z313,24.10.22,9,1358.68
Z313,24.10.22,10,1338.69
Z313,24.10.22,11,2311.41
Z313,24.10.22,12,2360.92
Z313,24.10.22,13,2234.16
Z313,24.10.22,14,3093.19
Z313,24.10.22,15,2665.95
Z313,24.10.22,16,2874.39
Z313,24.10.22,17,3279.94
Z313,24.10.22,18,2761.89
Z313,24.10.22,19,3057.14
Z313,24.10.22,20,3564.8
Z313,24.10.22,21,2966.91
Z313,24.10.22,22,1812.06
Z313,24.10.22,23,2052.52
Z313,24.10.22,24,1470.62
Z313,24.10.23,1,1666.95
Z313,24.10.23,2,737.53
Z313,24.10.23,3,425.39
Z313,24.10.23,4,311.52
Z313,24.10.23,5,190.98
Z313,24.10.23,6,238.82
Z313,24.10.23,7,591.62
Z313,24.10.23,8,2273.83
Z313,24.10.23,9,2524.73
Z313,24.10.23,10,2507.23
Z313,24.10.23,11,3598.35
Z313,24.10.23,12,2544.16
Z313,24.10.23,13,3218.08
Z313,24.10.23,14,3347.74
